timestamp,load_mw,feeder
2025-01-08 19:00:00,125.26,D
2025-01-08 20:00:00,117.04,A
2025-01-08 20:00:00,138.1,B
2025-01-08 20:00:00,127.82,C
2025-01-08 20:00:00,126.54,D
2025-01-08 21:00:00,130.25,B
2025-01-08 21:00:00,114.58,C
2025-01-08 21:00:00,117.02,D
2025-01-08 22:00:00,117.16,A
2025-01-08 22:00:00,123.89,B
2025-01-08 22:00:00,99.26,C
2025-01-08 22:00:00,116.65,D
2025-01-08 23:00:00,99.7,A
2025-01-08 23:00:00,114.51,B
2025-01-08 23:00:00,93.32,C
2025-01-08 23:00:00,110.46,D
2025-01-09 00:00:00,84.44,A
2025-01-09 00:00:00,113.49,B
2025-01-09 00:00:00,96.48,C
2025-01-09 00:00:00,98.73,D
2025-01-09 01:00:00,85.74,A
2025-01-09 01:00:00,105.63,B
2025-01-09 01:00:00,87.24,C
2025-01-09 01:00:00,90.82,D
2025-01-09 02:00:00,75.33,A
2025-01-09 02:00:00,91.02,B
2025-01-09 02:00:00,75.3,C
2025-01-09 02:00:00,86.54,D
2025-01-09 03:00:00,83.42,B
2025-01-09 03:00:00,66.44,C
2025-01-09 03:00:00,80.59,D
2025-01-09 04:00:00,67.66,A
2025-01-09 04:00:00,81.46,B
2025-01-09 04:00:00,58.29,C
2025-01-09 04:00:00,81.9,D
2025-01-09 05:00:00,57.01,A
2025-01-09 05:00:00,68.7,B
2025-01-09 05:00:00,45.85,C
2025-01-09 05:00:00,59.84,D
2025-01-09 06:00:00,45.5,A
2025-01-09 06:00:00,58.87,B
2025-01-09 06:00:00,52.39,C
2025-01-09 06:00:00,65.13,D
2025-01-09 07:00:00,53.95,A
2025-01-09 07:00:00,56.6,B
2025-01-09 07:00:00,38.92,C
2025-01-09 07:00:00,55.47,D
2025-01-09 08:00:00,47.56,A
2025-01-09 08:00:00,72.98,B
2025-01-09 08:00:00,44.17,C
2025-01-09 08:00:00,67.63,D
2025-01-09 09:00:00,46.6,A
2025-01-09 09:00:00,76.75,B
2025-01-09 09:00:00,62.9,C
2025-01-09 09:00:00,70.51,D
2025-01-09 10:00:00,53.61,A
2025-01-09 10:00:00,80.28,B
2025-01-09 10:00:00,52.15,C
2025-01-09 10:00:00,73.34,D
2025-01-09 11:00:00,72.54,A
2025-01-09 11:00:00,83.43,B
2025-01-09 11:00:00,69.21,C
2025-01-09 11:00:00,77.04,D
2025-01-09 12:00:00,72.81,A
2025-01-09 12:00:00,93.12,B
2025-01-09 12:00:00,54.26,C
2025-01-09 12:00:00,85.52,D
2025-01-09 13:00:00,95.27,A
2025-01-09 13:00:00,104.42,B
2025-01-09 13:00:00,76.47,C
2025-01-09 13:00:00,102.64,D
2025-01-09 14:00:00,96.52,A
2025-01-09 14:00:00,108.5,B
2025-01-09 14:00:00,86.22,C
2025-01-09 14:00:00,104.78,D
2025-01-09 15:00:00,101.27,A
2025-01-09 15:00:00,103.84,C
2025-01-09 15:00:00,117.49,D
2025-01-09 16:00:00,105.52,A
2025-01-09 16:00:00,122.99,B
2025-01-09 16:00:00,104.67,C
2025-01-09 16:00:00,119.35,D
2025-01-09 17:00:00,106.31,A
2025-01-09 17:00:00,128.73,B
2025-01-09 17:00:00,111.66,C
2025-01-09 17:00:00,126.19,D
2025-01-09 18:00:00,118.28,A
2025-01-09 18:00:00,120.06,B
2025-01-09 18:00:00,114.91,C
2025-01-09 18:00:00,123.05,D
2025-01-09 19:00:00,123.56,A
2025-01-09 19:00:00,133.14,B
2025-01-09 19:00:00,109.02,C
2025-01-09 19:00:00,128.14,D
2025-01-09 20:00:00,113.84,A
2025-01-09 20:00:00,127.34,B
2025-01-09 20:00:00,117.12,C
2025-01-09 20:00:00,132.22,D
2025-01-09 21:00:00,118.08,A
2025-01-09 21:00:00,129.88,B
2025-01-09 21:00:00,96.95,C
2025-01-09 21:00:00,112.99,D
2025-01-09 22:00:00,126.45,A
2025-01-09 22:00:00,126.81,B
2025-01-09 22:00:00,106.84,C
2025-01-09 22:00:00,122.71,D
2025-01-09 23:00:00,114.2,A
2025-01-09 23:00:00,117.59,B
2025-01-09 23:00:00,97.69,C
2025-01-09 23:00:00,110.07,D
2025-01-10 00:00:00,95.24,A
2025-01-10 00:00:00,103.16,B
2025-01-10 00:00:00,87.45,C
2025-01-10 00:00:00,108.45,D
2025-01-10 01:00:00,91.33,A
2025-01-10 01:00:00,103.06,B
2025-01-10 01:00:00,71.91,C
2025-01-10 01:00:00,98.42,D
2025-01-10 02:00:00,76.24,A
2025-01-10 02:00:00,89.28,B
2025-01-10 02:00:00,63.43,C
2025-01-10 02:00:00,79.97,D
2025-01-10 03:00:00,68.23,A
2025-01-10 03:00:00,92.15,B
2025-01-10 03:00:00,61.17,C
2025-01-10 03:00:00,79.95,D
2025-01-10 04:00:00,55.65,A
2025-01-10 04:00:00,75.25,B
2025-01-10 04:00:00,53.14,C
2025-01-10 04:00:00,60.5,D
2025-01-10 05:00:00,60.07,A
2025-01-10 05:00:00,67.44,B
2025-01-10 05:00:00,54.63,C
2025-01-10 05:00:00,59.56,D
2025-01-10 06:00:00,57.16,A
2025-01-10 06:00:00,51.51,C
2025-01-10 06:00:00,59.44,D
2025-01-10 07:00:00,52.7,A
2025-01-10 07:00:00,69.87,B
2025-01-10 07:00:00,49.11,C
2025-01-10 07:00:00,64.47,D
2025-01-10 08:00:00,52.81,A
2025-01-10 08:00:00,78.15,B
2025-01-10 08:00:00,39.81,C
2025-01-10 08:00:00,62.17,D
2025-01-10 09:00:00,60.26,A
2025-01-10 09:00:00,83.96,B
2025-01-10 09:00:00,41.11,C
2025-01-10 09:00:00,73.2,D
2025-01-10 10:00:00,67.16,A
2025-01-10 10:00:00,57.1,C
2025-01-10 10:00:00,68.42,D
2025-01-10 11:00:00,63.34,A
2025-01-10 11:00:00,81.5,B
2025-01-10 11:00:00,61.23,C
2025-01-10 11:00:00,69.52,D
2025-01-10 12:00:00,83.91,A
2025-01-10 12:00:00,91.01,B
2025-01-10 12:00:00,79.28,C
2025-01-10 12:00:00,87.24,D
2025-01-10 13:00:00,83.75,A
2025-01-10 13:00:00,90.27,B
2025-01-10 13:00:00,79.82,C
2025-01-10 13:00:00,88.16,D
2025-01-10 14:00:00,90.02,A
2025-01-10 14:00:00,112.19,B
2025-01-10 14:00:00,89.64,C
2025-01-10 14:00:00,101.13,D
2025-01-10 15:00:00,98.06,A
2025-01-10 15:00:00,116.27,B
2025-01-10 15:00:00,90.89,C
2025-01-10 15:00:00,104.9,D
2025-01-10 16:00:00,108.63,A
2025-01-10 16:00:00,124.99,B
2025-01-10 16:00:00,99.82,C
2025-01-10 16:00:00,114.35,D
2025-01-10 17:00:00,116.76,A
2025-01-10 17:00:00,131.55,B
2025-01-10 17:00:00,105.66,C
2025-01-10 17:00:00,129.28,D
2025-01-10 18:00:00,135.37,A
2025-01-10 18:00:00,131.37,B
2025-01-10 18:00:00,103.57,C
2025-01-10 18:00:00,133.97,D
2025-01-10 19:00:00,117.1,A
2025-01-10 19:00:00,139.32,B
2025-01-10 19:00:00,116.58,C
2025-01-10 19:00:00,133.3,D
2025-01-10 20:00:00,113.13,A
2025-01-10 20:00:00,136.33,B
2025-01-10 20:00:00,113.14,C
2025-01-10 20:00:00,117.25,D
2025-01-10 21:00:00,112.82,A
2025-01-10 21:00:00,134.4,B
2025-01-10 21:00:00,101.21,C
2025-01-10 21:00:00,124.04,D
2025-01-10 22:00:00,108.92,A
2025-01-10 22:00:00,126.93,B
2025-01-10 22:00:00,106.11,C
2025-01-10 22:00:00,117.68,D
2025-01-10 23:00:00,100.29,A
2025-01-10 23:00:00,115.73,B
2025-01-10 23:00:00,102.39,C
2025-01-10 23:00:00,113.65,D
2025-01-11 00:00:00,68.47,A
2025-01-11 00:00:00,91.24,B
2025-01-11 00:00:00,73.54,C
2025-01-11 00:00:00,97.87,D
2025-01-11 01:00:00,60.81,A
2025-01-11 01:00:00,82.77,B
2025-01-11 01:00:00,60.26,C
2025-01-11 01:00:00,80.07,D
2025-01-11 02:00:00,55.7,A
2025-01-11 02:00:00,66.37,B
2025-01-11 02:00:00,45.97,C
2025-01-11 02:00:00,71.06,D
2025-01-11 03:00:00,48.63,A
2025-01-11 03:00:00,60.85,B
2025-01-11 03:00:00,37.91,C
2025-01-11 03:00:00,51.72,D
2025-01-11 04:00:00,33.25,A
2025-01-11 04:00:00,72.63,B
2025-01-11 04:00:00,28.39,C
2025-01-11 04:00:00,46.67,D
2025-01-11 05:00:00,39.33,A
2025-01-11 05:00:00,50.5,B
2025-01-11 05:00:00,25.78,C
2025-01-11 05:00:00,51.39,D
2025-01-11 06:00:00,41.1,A
2025-01-11 06:00:00,51.72,B
2025-01-11 06:00:00,29.31,C
2025-01-11 06:00:00,52.78,D
2025-01-11 07:00:00,32.31,A
2025-01-11 07:00:00,45.26,B
2025-01-11 07:00:00,27.86,C
2025-01-11 07:00:00,30.69,D
2025-01-11 08:00:00,30.19,A
2025-01-11 08:00:00,42.69,B
2025-01-11 08:00:00,19.51,C
2025-01-11 08:00:00,45.21,D
2025-01-11 09:00:00,32.56,A
2025-01-11 09:00:00,48.66,B
2025-01-11 09:00:00,25.65,C
2025-01-11 09:00:00,50.03,D
2025-01-11 10:00:00,44.47,A
2025-01-11 10:00:00,63.33,B
2025-01-11 10:00:00,39.6,C
2025-01-11 10:00:00,66.39,D
2025-01-11 11:00:00,59.26,A
2025-01-11 11:00:00,71.01,B
2025-01-11 11:00:00,43.28,C
2025-01-11 11:00:00,60.24,D
2025-01-11 12:00:00,62.17,A
2025-01-11 12:00:00,77.22,B
2025-01-11 12:00:00,49.3,C
2025-01-11 12:00:00,69.62,D
2025-01-11 13:00:00,66.64,A
2025-01-11 13:00:00,83.07,B
2025-01-11 13:00:00,68.04,C
2025-01-11 13:00:00,77.11,D
2025-01-11 14:00:00,77.85,A
2025-01-11 14:00:00,94.25,B
2025-01-11 14:00:00,66.82,C
2025-01-11 14:00:00,86.31,D
2025-01-11 15:00:00,91.85,A
2025-01-11 15:00:00,105.37,B
2025-01-11 15:00:00,80.67,C
2025-01-11 15:00:00,92.98,D
2025-01-11 16:00:00,95.76,A
2025-01-11 16:00:00,112.36,B
2025-01-11 16:00:00,90.07,C
2025-01-11 16:00:00,101.14,D
2025-01-11 17:00:00,94.16,A
2025-01-11 17:00:00,116.3,B
2025-01-11 17:00:00,88.16,C
2025-01-11 17:00:00,104.36,D
2025-01-11 18:00:00,100.23,A
2025-01-11 18:00:00,110.65,B
2025-01-11 18:00:00,102.61,C
2025-01-11 18:00:00,106.91,D
2025-01-11 19:00:00,111.22,A
2025-01-11 19:00:00,106.66,B
2025-01-11 19:00:00,98.27,C
2025-01-11 19:00:00,124.67,D
2025-01-11 20:00:00,93.52,A
2025-01-11 20:00:00,108.54,B
2025-01-11 20:00:00,99.71,C
2025-01-11 20:00:00,103.44,D
2025-01-11 21:00:00,100.47,A
2025-01-11 21:00:00,115.04,B
2025-01-11 21:00:00,80.42,C
2025-01-11 21:00:00,103.3,D
2025-01-11 22:00:00,95.91,A
2025-01-11 22:00:00,101.43,B
2025-01-11 22:00:00,95.12,C
2025-01-11 22:00:00,97.39,D
2025-01-11 23:00:00,91.94,A
2025-01-11 23:00:00,98.14,B
2025-01-11 23:00:00,80.41,C
2025-01-11 23:00:00,97.01,D
2025-01-12 00:00:00,72.57,A
2025-01-12 00:00:00,94.21,B
2025-01-12 00:00:00,74.08,C
2025-01-12 00:00:00,98.4,D
2025-01-12 01:00:00,67.83,A
2025-01-12 01:00:00,77.55,B
2025-01-12 01:00:00,56.35,C
2025-01-12 01:00:00,73.13,D
2025-01-12 02:00:00,48.16,A
2025-01-12 02:00:00,80.29,B
2025-01-12 02:00:00,62.65,C
2025-01-12 02:00:00,66.37,D
2025-01-12 03:00:00,52.51,A
2025-01-12 03:00:00,76.21,B
2025-01-12 03:00:00,47.5,C
2025-01-12 03:00:00,57.82,D
2025-01-12 04:00:00,42.11,A
2025-01-12 04:00:00,60.38,B
2025-01-12 04:00:00,35.24,C
2025-01-12 04:00:00,43.45,D
2025-01-12 05:00:00,37.39,A
2025-01-12 05:00:00,52.33,B
2025-01-12 05:00:00,33.89,C
2025-01-12 05:00:00,59.88,D
2025-01-12 06:00:00,29.54,A
2025-01-12 06:00:00,49.44,B
2025-01-12 06:00:00,19.86,C
2025-01-12 06:00:00,44.53,D
2025-01-12 07:00:00,33.55,A
2025-01-12 07:00:00,44.82,B
2025-01-12 07:00:00,27.82,C
2025-01-12 07:00:00,41.14,D
2025-01-12 08:00:00,34.37,A
2025-01-12 08:00:00,40.05,B
2025-01-12 08:00:00,39.33,D
2025-01-12 09:00:00,36.51,A
2025-01-12 09:00:00,56.75,B
2025-01-12 09:00:00,23.0,C
2025-01-12 09:00:00,43.79,D
2025-01-12 10:00:00,47.23,A
2025-01-12 10:00:00,55.61,B
2025-01-12 10:00:00,36.19,C
2025-01-12 10:00:00,56.56,D
2025-01-12 11:00:00,49.85,A
2025-01-12 11:00:00,62.35,B
2025-01-12 11:00:00,41.03,C
2025-01-12 11:00:00,69.43,D
2025-01-12 12:00:00,66.0,A
2025-01-12 12:00:00,76.73,D
2025-01-12 13:00:00,70.82,A
2025-01-12 13:00:00,84.91,B
2025-01-12 13:00:00,74.09,C
2025-01-12 13:00:00,82.73,D
2025-01-12 14:00:00,85.1,A
2025-01-12 14:00:00,91.74,B
2025-01-12 14:00:00,67.09,C
2025-01-12 14:00:00,85.22,D
2025-01-12 15:00:00,91.06,A
2025-01-12 15:00:00,103.37,B
2025-01-12 15:00:00,80.07,C
2025-01-12 15:00:00,93.25,D
2025-01-12 16:00:00,93.69,A
2025-01-12 16:00:00,107.14,B
2025-01-12 16:00:00,89.98,C
2025-01-12 16:00:00,103.77,D
2025-01-12 17:00:00,95.08,A
2025-01-12 17:00:00,100.04,B
2025-01-12 17:00:00,94.4,C
2025-01-12 17:00:00,104.95,D
2025-01-12 18:00:00,109.08,A
2025-01-12 18:00:00,111.96,B
2025-01-12 18:00:00,97.0,C
2025-01-12 18:00:00,117.18,D
2025-01-12 19:00:00,98.42,A
2025-01-12 19:00:00,126.23,B
2025-01-12 19:00:00,103.09,C
2025-01-12 19:00:00,114.38,D
2025-01-12 20:00:00,104.84,A
2025-01-12 20:00:00,116.58,B
2025-01-12 20:00:00,80.29,C
2025-01-12 20:00:00,118.91,D
2025-01-12 21:00:00,101.82,A
2025-01-12 21:00:00,108.55,B
2025-01-12 21:00:00,94.86,C
2025-01-12 21:00:00,106.59,D
2025-01-12 22:00:00,87.0,A
2025-01-12 22:00:00,92.76,B
2025-01-12 22:00:00,84.53,C
2025-01-12 22:00:00,106.96,D
2025-01-12 23:00:00,86.58,A
2025-01-12 23:00:00,98.39,B
2025-01-12 23:00:00,84.69,C
2025-01-12 23:00:00,100.35,D
2025-01-13 00:00:00,86.79,A
2025-01-13 00:00:00,106.04,B
2025-01-13 00:00:00,89.22,C
2025-01-13 00:00:00,115.58,D
2025-01-13 01:00:00,95.61,A
2025-01-13 01:00:00,101.91,B
2025-01-13 01:00:00,76.34,C
2025-01-13 01:00:00,99.3,D
2025-01-13 02:00:00,84.63,A
2025-01-13 02:00:00,86.83,B
2025-01-13 02:00:00,75.8,C
2025-01-13 02:00:00,85.4,D
2025-01-13 03:00:00,61.87,A
2025-01-13 03:00:00,82.5,B
2025-01-13 03:00:00,58.35,C
2025-01-13 03:00:00,71.41,D
2025-01-13 04:00:00,63.18,A
2025-01-13 04:00:00,75.74,B
2025-01-13 04:00:00,56.48,C
2025-01-13 04:00:00,77.75,D
2025-01-13 05:00:00,53.09,A
2025-01-13 05:00:00,65.71,B
2025-01-13 05:00:00,55.91,C
2025-01-13 05:00:00,66.02,D
2025-01-13 06:00:00,55.12,A
2025-01-13 06:00:00,69.22,B
2025-01-13 06:00:00,48.3,C
2025-01-13 06:00:00,58.68,D
2025-01-13 07:00:00,33.1,A
2025-01-13 07:00:00,59.14,B
2025-01-13 07:00:00,44.27,C
2025-01-13 07:00:00,57.44,D
2025-01-13 08:00:00,46.08,A
2025-01-13 08:00:00,71.17,B
2025-01-13 08:00:00,50.65,C
2025-01-13 08:00:00,60.48,D
2025-01-13 09:00:00,57.3,A
2025-01-13 09:00:00,60.69,B
2025-01-13 09:00:00,59.97,C
2025-01-13 09:00:00,60.61,D
2025-01-13 10:00:00,50.84,A
2025-01-13 10:00:00,84.43,B
2025-01-13 10:00:00,56.03,C
2025-01-13 10:00:00,53.92,D
2025-01-13 11:00:00,67.48,A
2025-01-13 11:00:00,72.73,B
2025-01-13 11:00:00,54.16,C
2025-01-13 11:00:00,77.15,D
2025-01-13 12:00:00,75.67,A
2025-01-13 12:00:00,93.77,B
2025-01-13 12:00:00,70.43,C
2025-01-13 12:00:00,91.36,D
2025-01-13 13:00:00,95.86,A
2025-01-13 13:00:00,98.69,B
2025-01-13 13:00:00,83.06,C
2025-01-13 13:00:00,86.31,D
2025-01-13 14:00:00,87.11,A
2025-01-13 14:00:00,103.76,B
2025-01-13 14:00:00,78.95,C
2025-01-13 14:00:00,99.23,D
2025-01-13 15:00:00,97.65,A
2025-01-13 15:00:00,117.22,B
2025-01-13 15:00:00,95.15,C
2025-01-13 15:00:00,110.87,D
2025-01-13 16:00:00,104.1,A
2025-01-13 16:00:00,124.84,B
2025-01-13 16:00:00,117.33,D
2025-01-13 17:00:00,111.64,A
2025-01-13 17:00:00,131.52,B
2025-01-13 17:00:00,106.12,C
2025-01-13 17:00:00,123.22,D
2025-01-13 18:00:00,122.07,A
2025-01-13 18:00:00,140.91,B
2025-01-13 18:00:00,115.23,C
2025-01-13 18:00:00,125.71,D
2025-01-13 19:00:00,121.72,A
2025-01-13 19:00:00,128.04,B
2025-01-13 19:00:00,121.76,C
2025-01-13 19:00:00,130.19,D
2025-01-13 20:00:00,127.36,A
2025-01-13 20:00:00,139.72,B
2025-01-13 20:00:00,117.48,C
2025-01-13 20:00:00,122.91,D
2025-01-13 21:00:00,113.92,A
2025-01-13 21:00:00,141.22,B
2025-01-13 21:00:00,118.2,C
2025-01-13 21:00:00,127.01,D
2025-01-13 22:00:00,105.34,A
2025-01-13 22:00:00,128.08,B
2025-01-13 22:00:00,105.85,C
2025-01-13 22:00:00,116.39,D
2025-01-13 23:00:00,102.96,A
2025-01-13 23:00:00,120.44,B
2025-01-13 23:00:00,103.84,C
2025-01-13 23:00:00,107.8,D
2025-01-14 00:00:00,90.18,A
2025-01-14 00:00:00,104.5,B
2025-01-14 00:00:00,91.13,C
2025-01-14 00:00:00,110.02,D
2025-01-14 01:00:00,79.61,A
2025-01-14 01:00:00,101.31,B
2025-01-14 01:00:00,84.19,C
2025-01-14 01:00:00,86.88,D
2025-01-14 02:00:00,72.88,A
2025-01-14 02:00:00,74.7,B
2025-01-14 02:00:00,69.72,C
2025-01-14 02:00:00,84.42,D
2025-01-14 03:00:00,67.03,A
2025-01-14 03:00:00,77.06,B
2025-01-14 03:00:00,64.26,C
2025-01-14 03:00:00,66.15,D
2025-01-14 04:00:00,58.12,A
2025-01-14 04:00:00,72.41,B
2025-01-14 04:00:00,55.19,C
2025-01-14 05:00:00,65.67,A
2025-01-14 05:00:00,67.53,B
2025-01-14 05:00:00,56.62,C
2025-01-14 05:00:00,64.42,D
2025-01-14 06:00:00,42.08,A
2025-01-14 06:00:00,77.88,B
2025-01-14 06:00:00,47.52,C
2025-01-14 06:00:00,63.57,D
2025-01-14 07:00:00,49.72,A
2025-01-14 07:00:00,59.6,B
2025-01-14 07:00:00,49.84,C
2025-01-14 07:00:00,57.22,D
2025-01-14 08:00:00,51.72,A
2025-01-14 08:00:00,57.16,B
2025-01-14 08:00:00,43.73,C
2025-01-14 08:00:00,60.2,D
2025-01-14 09:00:00,56.67,A
2025-01-14 09:00:00,71.96,B
2025-01-14 09:00:00,45.7,C
2025-01-14 09:00:00,67.0,D
2025-01-14 10:00:00,60.03,A
2025-01-14 10:00:00,58.72,C
2025-01-14 10:00:00,64.5,D
2025-01-14 11:00:00,73.1,A
2025-01-14 11:00:00,95.39,B
2025-01-14 11:00:00,66.36,C
2025-01-14 11:00:00,76.45,D
2025-01-14 12:00:00,68.98,A
2025-01-14 12:00:00,91.82,B
2025-01-14 12:00:00,74.14,C
2025-01-14 12:00:00,85.43,D
2025-01-14 13:00:00,86.02,A
2025-01-14 13:00:00,96.63,B
2025-01-14 13:00:00,73.89,C
2025-01-14 13:00:00,87.37,D
2025-01-14 14:00:00,88.86,A
2025-01-14 14:00:00,115.74,B
2025-01-14 14:00:00,93.87,C
2025-01-14 14:00:00,107.17,D
2025-01-14 15:00:00,98.75,A
2025-01-14 15:00:00,129.27,B
2025-01-14 15:00:00,93.24,C
2025-01-14 15:00:00,110.57,D
2025-01-14 16:00:00,111.2,A
2025-01-14 16:00:00,118.99,B
2025-01-14 16:00:00,103.67,C
2025-01-14 16:00:00,127.81,D
2025-01-14 17:00:00,108.9,A
2025-01-14 17:00:00,129.18,B
2025-01-14 17:00:00,100.77,C
2025-01-14 17:00:00,112.79,D
2025-01-14 18:00:00,109.15,A
2025-01-14 18:00:00,135.61,B
2025-01-14 18:00:00,107.34,C
2025-01-14 18:00:00,133.76,D
2025-01-14 19:00:00,115.06,A
2025-01-14 19:00:00,134.25,B
2025-01-14 19:00:00,118.22,C
2025-01-14 19:00:00,131.89,D
2025-01-14 20:00:00,121.26,A
2025-01-14 20:00:00,132.25,B
2025-01-14 20:00:00,113.15,C
2025-01-14 20:00:00,134.74,D
2025-01-14 21:00:00,117.97,A
2025-01-14 21:00:00,133.16,B
2025-01-14 21:00:00,112.14,C
2025-01-14 21:00:00,127.21,D
2025-01-14 22:00:00,108.77,A
2025-01-14 22:00:00,120.24,B
2025-01-14 22:00:00,97.13,C
2025-01-14 22:00:00,127.85,D
2025-01-14 23:00:00,98.99,A
2025-01-14 23:00:00,117.83,B
2025-01-14 23:00:00,108.54,C
2025-01-14 23:00:00,110.06,D
2025-01-15 00:00:00,93.4,A
2025-01-15 00:00:00,106.58,B
2025-01-15 00:00:00,86.98,C
2025-01-15 00:00:00,109.44,D
2025-01-15 01:00:00,74.71,A
2025-01-15 01:00:00,94.45,B
2025-01-15 01:00:00,81.15,C
2025-01-15 01:00:00,98.15,D
2025-01-15 02:00:00,68.85,A
2025-01-15 02:00:00,93.4,B
2025-01-15 02:00:00,75.03,C
2025-01-15 02:00:00,93.09,D
2025-01-15 03:00:00,71.22,A
2025-01-15 03:00:00,78.16,B
2025-01-15 03:00:00,57.81,C
2025-01-15 03:00:00,77.52,D
2025-01-15 04:00:00,59.64,A
2025-01-15 04:00:00,66.69,B
2025-01-15 04:00:00,59.04,C
2025-01-15 04:00:00,69.36,D
2025-01-15 05:00:00,42.97,A
2025-01-15 05:00:00,76.76,B
2025-01-15 05:00:00,52.86,C
2025-01-15 05:00:00,69.51,D
2025-01-15 06:00:00,53.46,A
2025-01-15 06:00:00,63.3,B
2025-01-15 06:00:00,47.23,C
2025-01-15 06:00:00,54.25,D
2025-01-15 07:00:00,43.51,A
2025-01-15 07:00:00,60.09,B
2025-01-15 07:00:00,42.89,C
2025-01-15 07:00:00,45.29,D
2025-01-15 08:00:00,51.06,A
2025-01-15 08:00:00,59.94,B
2025-01-15 08:00:00,42.53,C
2025-01-15 08:00:00,53.26,D
2025-01-15 09:00:00,58.18,A
2025-01-15 09:00:00,72.95,B
2025-01-15 09:00:00,44.27,C
2025-01-15 09:00:00,69.2,D
2025-01-15 10:00:00,54.31,A
2025-01-15 10:00:00,61.41,B
2025-01-15 10:00:00,58.06,C
2025-01-15 10:00:00,62.4,D
2025-01-15 11:00:00,70.29,A
2025-01-15 11:00:00,78.12,B
2025-01-15 11:00:00,60.88,C
2025-01-15 11:00:00,77.91,D
2025-01-15 12:00:00,74.62,A
2025-01-15 12:00:00,91.54,B
2025-01-15 12:00:00,75.55,C
2025-01-15 12:00:00,83.3,D
2025-01-15 13:00:00,81.11,A
2025-01-15 13:00:00,100.37,B
2025-01-15 13:00:00,76.04,C
2025-01-15 13:00:00,99.12,D
2025-01-15 14:00:00,103.62,A
2025-01-15 14:00:00,116.53,B
2025-01-15 14:00:00,92.28,C
2025-01-15 14:00:00,105.75,D
2025-01-15 15:00:00,101.28,A
2025-01-15 15:00:00,116.31,B
2025-01-15 15:00:00,97.11,C
2025-01-15 15:00:00,114.76,D
2025-01-15 16:00:00,92.54,A
2025-01-15 16:00:00,129.8,B
2025-01-15 16:00:00,104.12,C
2025-01-15 16:00:00,105.07,D
2025-01-15 17:00:00,105.18,A
2025-01-15 17:00:00,130.0,B
2025-01-15 17:00:00,112.09,C
2025-01-15 17:00:00,116.15,D
2025-01-15 18:00:00,124.24,A
2025-01-15 18:00:00,132.66,B
2025-01-15 18:00:00,115.13,C
2025-01-15 18:00:00,127.11,D
2025-01-15 19:00:00,116.23,A
2025-01-15 19:00:00,145.79,B
2025-01-15 19:00:00,112.14,C
2025-01-15 19:00:00,124.17,D
2025-01-15 20:00:00,119.72,A
2025-01-15 20:00:00,130.85,B
2025-01-15 20:00:00,109.56,C
2025-01-15 20:00:00,117.15,D
2025-01-15 21:00:00,117.03,A
2025-01-15 21:00:00,145.15,B
2025-01-15 21:00:00,100.68,C
2025-01-15 21:00:00,123.28,D
2025-01-15 22:00:00,116.06,A
2025-01-15 22:00:00,116.16,B
2025-01-15 22:00:00,91.23,C
2025-01-15 22:00:00,119.36,D
2025-01-15 23:00:00,105.05,A
2025-01-15 23:00:00,122.13,B
2025-01-15 23:00:00,86.01,C
2025-01-15 23:00:00,102.92,D
2025-01-16 00:00:00,107.86,A
2025-01-16 00:00:00,111.79,B
2025-01-16 00:00:00,84.82,C
2025-01-16 00:00:00,114.96,D
2025-01-16 01:00:00,85.04,A
2025-01-16 01:00:00,100.36,B
2025-01-16 01:00:00,87.2,C
2025-01-16 01:00:00,90.74,D
2025-01-16 02:00:00,97.03,B
2025-01-16 02:00:00,64.32,C
2025-01-16 02:00:00,87.63,D
2025-01-16 03:00:00,63.46,A
2025-01-16 03:00:00,75.77,B
2025-01-16 03:00:00,73.19,C
2025-01-16 03:00:00,79.64,D
2025-01-16 04:00:00,48.25,A
2025-01-16 04:00:00,77.63,B
2025-01-16 04:00:00,60.38,C
2025-01-16 04:00:00,84.76,D
2025-01-16 05:00:00,50.53,A
2025-01-16 05:00:00,67.35,B
2025-01-16 05:00:00,48.96,C
2025-01-16 05:00:00,66.9,D
2025-01-16 06:00:00,55.21,A
2025-01-16 06:00:00,65.4,B
2025-01-16 06:00:00,52.35,C
2025-01-16 06:00:00,68.42,D
2025-01-16 07:00:00,50.4,A
2025-01-16 07:00:00,64.47,B
2025-01-16 07:00:00,36.66,C
2025-01-16 07:00:00,66.0,D
2025-01-16 08:00:00,55.91,A
2025-01-16 08:00:00,64.12,B
2025-01-16 08:00:00,50.5,C
2025-01-16 08:00:00,70.77,D
2025-01-16 09:00:00,64.33,A
2025-01-16 09:00:00,67.59,B
2025-01-16 09:00:00,49.34,C
2025-01-16 09:00:00,58.83,D
2025-01-16 10:00:00,58.13,A
2025-01-16 10:00:00,84.83,B
2025-01-16 10:00:00,70.85,C
2025-01-16 10:00:00,62.36,D
2025-01-16 11:00:00,60.11,A
2025-01-16 11:00:00,86.42,B
2025-01-16 11:00:00,63.31,C
2025-01-16 11:00:00,80.5,D
2025-01-16 12:00:00,64.43,A
2025-01-16 12:00:00,92.84,B
2025-01-16 12:00:00,69.04,C
2025-01-16 12:00:00,86.06,D
2025-01-16 13:00:00,85.06,A
2025-01-16 13:00:00,108.49,B
2025-01-16 13:00:00,81.96,C
2025-01-16 13:00:00,95.39,D
2025-01-16 14:00:00,78.52,A
2025-01-16 14:00:00,111.81,B
2025-01-16 14:00:00,87.43,C
